animal_id,sex,sire_id,dam_id,birth_year,breed,breeding_value,status,holding
276000802898719,female,,,1977,Hinterwaelder,-0.385896,HISTORIC,
276000802898729,male,276000802884037,276000802426962,1982,Hinterwaelder,-0.948840,HISTORIC,
276000802898750,female,276000802884007,276000802859323,1982,Hinterwaelder,-1.004586,HISTORIC,
276000802898752,female,,276000802898148,1982,Hinterwaelder,0.239709,HISTORIC,
276000802898775,male,276000802884074,276000802425099,1982,Hinterwaelder,-1.274054,HISTORIC,
276000802898800,male,276000802883736,276000802426284,1982,Hinterwaelder,-1.284101,HISTORIC,
276000802898807,female,276000802875160,276000802884411,1982,Hinterwaelder,-1.147319,HISTORIC,
276000802898810,female,276000802884589,276000802424083,1982,Hinterwaelder,-1.285671,HISTORIC,
276000802898815,female,276000802898113,276000802883983,1982,Hinterwaelder,-1.368591,HISTORIC,
276000802898888,male,276000802884074,276000802898116,1982,Hinterwaelder,-0.992909,HISTORIC,
276000802898890,female,276000802898024,276000802884591,1982,Hinterwaelder,-0.730499,HISTORIC,
276000802898990,female,276000802898167,276000802428974,1983,Hinterwaelder,-0.572677,HISTORIC,
276000802907821,female,,,1977,Hinterwaelder,-0.207743,HISTORIC,
276000802908095,male,276000802898183,276000802898132,1983,Hinterwaelder,-1.795080,HISTORIC,
276000802907824,female,276000802908095,276000802884393,1985,Hinterwaelder,-0.411431,HISTORIC,
276000802907833,female,,,1983,Hinterwaelder,-0.272944,HISTORIC,
276000802907838,female,,,1985,Hinterwaelder,0.170632,HISTORIC,
276000802907844,female,,,1983,Hinterwaelder,-0.082911,HISTORIC,
276000802907851,female,276000802898449,276000802883669,1985,Hinterwaelder,-0.559599,HISTORIC,
276000802907855,male,276000802898273,276000802851175,1985,Hinterwaelder,-0.747656,HISTORIC,
276000802907862,female,276000802898800,276000802898049,1985,Hinterwaelder,-0.830600,HISTORIC,
276000802907865,female,276000802898580,276000802884293,1985,Hinterwaelder,-0.337962,HISTORIC,
276000802907887,female,276000802898244,276000802884182,1985,Hinterwaelder,-0.795980,HISTORIC,
276000802907903,male,276000802898231,276000802851132,1985,Hinterwaelder,-1.899525,HISTORIC,
276000802907916,female,,276000802898548,1985,Hinterwaelder,-0.081015,HISTORIC,
276000802907925,female,276000802898244,276000802883742,1985,Hinterwaelder,0.018023,HISTORIC,
276000802907927,female,276000802898244,276000802883932,1985,Hinterwaelder,-0.925701,HISTORIC,
276000802907937,female,276000802898449,276000802875482,1985,Hinterwaelder,-1.298764,HISTORIC,
276000802908126,male,276000802898046,276000802884133,1983,Hinterwaelder,-1.029806,HISTORIC,
276000802907952,female,276000802908126,276000802898116,1985,Hinterwaelder,-0.954881,HISTORIC,
276000802907964,female,276000802898273,276000802898597,1985,Hinterwaelder,-1.051450,HISTORIC,
276000802908188,male,276000802898046,276000802883757,1983,Hinterwaelder,-1.635816,HISTORIC,
276000802907966,male,276000802908188,276000802898807,1985,Hinterwaelder,-1.125589,HISTORIC,
276000802908002,female,,276000802875052,1983,Hinterwaelder,-0.574347,HISTORIC,
276000802907977,female,276000802883751,276000802908002,1985,Hinterwaelder,-0.994556,HISTORIC,
276000802907982,female,,,1983,Hinterwaelder,0.250703,HISTORIC,
276000802908039,male,276000802898348,276000802428278,1983,Hinterwaelder,-0.347816,HISTORIC,
276000802908040,female,276000802884509,276000802865630,1983,Hinterwaelder,-0.702461,HISTORIC,
276000802908048,female,276000802898274,276000802884053,1983,Hinterwaelder,-0.819408,HISTORIC,
276000802908050,male,276000802898274,276000802865763,1983,Hinterwaelder,-1.098556,HISTORIC,
276000802908066,female,276000802898010,276000802865688,1983,Hinterwaelder,-1.074845,HISTORIC,
276000802908143,male,276000802875517,276000802427271,1983,Hinterwaelder,-0.426874,HISTORIC,
276000802908185,female,276000802898046,276000802428937,1983,Hinterwaelder,-1.172472,HISTORIC,
276000802908193,male,276000802898244,276000802883932,1983,Hinterwaelder,-0.856455,HISTORIC,
276000802908196,male,276000802898244,276000802883943,1983,Hinterwaelder,-0.817662,HISTORIC,
276000802908217,female,276000802884327,276000802898257,1983,Hinterwaelder,-0.925822,HISTORIC,
276000802908274,female,276000802898244,276000802898448,1983,Hinterwaelder,-0.713482,HISTORIC,
276000802908282,male,276000802884589,276000802875384,1983,Hinterwaelder,-0.689935,HISTORIC,
276000802908285,female,276000802898046,276000802865772,1983,Hinterwaelder,-1.119030,HISTORIC,
276000802908301,female,276000802898244,276000802425099,1983,Hinterwaelder,-0.922457,HISTORIC,
276000802908330,female,,,1981,Hinterwaelder,0.428796,HISTORIC,
276000802908347,male,276000802898111,276000802898054,1984,Hinterwaelder,-0.916158,HISTORIC,
276000802908352,female,276000802898046,276000802426253,1983,Hinterwaelder,-1.228579,HISTORIC,
276000802908384,female,276000802898147,276000802884393,1984,Hinterwaelder,-0.389530,HISTORIC,
276000802908396,female,276000802898202,276000802898719,1984,Hinterwaelder,-0.665026,HISTORIC,
276000802908398,female,276000802898449,276000802865581,1984,Hinterwaelder,-1.364004,HISTORIC,
276000802908427,female,276000802898244,276000802428975,1984,Hinterwaelder,-0.525063,HISTORIC,
276000802908469,male,276000802898449,276000802427352,1984,Hinterwaelder,-1.261801,HISTORIC,
276000802908489,female,276000802898596,276000802884411,1984,Hinterwaelder,-0.717596,HISTORIC,
276000802908490,male,276000802898596,276000802428897,1984,Hinterwaelder,-1.180747,HISTORIC,
276000802908503,male,276000802898244,276000802883742,1984,Hinterwaelder,-0.206206,HISTORIC,
276000802908517,female,276000802898675,276000802429273,1984,Hinterwaelder,-0.911074,HISTORIC,
276000802908537,female,,,1978,Hinterwaelder,-0.161626,HISTORIC,
276000802908545,female,276000802898449,276000802898019,1984,Hinterwaelder,-1.364464,HISTORIC,
276000802908566,male,276000802898244,276000802875569,1984,Hinterwaelder,0.077695,HISTORIC,
276000802908567,female,276000802898244,276000802898815,1984,Hinterwaelder,-0.503919,HISTORIC,
276000802908581,female,276000802898580,276000802898177,1984,Hinterwaelder,-0.918410,HISTORIC,
276000802908590,female,276000802898596,276000802875182,1984,Hinterwaelder,-0.414519,HISTORIC,
276000802908591,male,276000802898675,276000802884469,1984,Hinterwaelder,-0.481734,HISTORIC,
276000802908595,female,,,1982,Sonstige_Kreuzungen,-0.134760,HISTORIC,
276000802908601,female,276000802898800,276000802884447,1984,Hinterwaelder,-0.995206,HISTORIC,
276000802908632,male,276000802898626,276000802883756,1984,Hinterwaelder,-0.240451,HISTORIC,
276000802908645,female,276000802898729,276000802898750,1984,Hinterwaelder,-1.334215,HISTORIC,
276000802908651,female,276000802898244,276000802425099,1984,Hinterwaelder,-0.966050,HISTORIC,
276000802908663,female,,,1982,Hinterwaelder,0.112442,HISTORIC,
276000802908664,female,276000802898729,276000802908663,1984,Hinterwaelder,-0.770416,HISTORIC,
276000802908670,male,276000802898596,276000802884157,1984,Hinterwaelder,-1.034732,HISTORIC,
276000802908698,female,276000802898675,276000802898529,1985,Hinterwaelder,-0.800210,HISTORIC,
276000802908704,female,276000802898449,276000802884203,1984,Hinterwaelder,-0.962164,HISTORIC,
276000802908753,male,276000802898244,276000802884549,1985,Hinterwaelder,-0.803187,HISTORIC,
276000802908758,female,276000802898244,276000802429315,1985,Hinterwaelder,-0.378921,HISTORIC,
276000802908765,female,276000802898596,276000802865539,1985,Hinterwaelder,-0.675780,HISTORIC,
276000802908785,male,276000802898580,276000802875357,1985,Hinterwaelder,-1.419205,HISTORIC,
276000802908786,male,276000802898244,276000802884194,1985,Hinterwaelder,-0.613575,HISTORIC,
276000802918007,female,276000802883751,276000802427205,1985,Hinterwaelder,-0.650753,HISTORIC,
276000802918011,female,,,1981,Hinterwaelder,-0.406759,HISTORIC,
276000802918012,female,276000802898673,276000802918011,1985,Hinterwaelder,-0.677908,HISTORIC,
276000802918061,female,276000802908193,276000802908048,1985,Hinterwaelder,-0.524047,HISTORIC,
276000802918082,female,276000802898675,276000802898990,1985,Hinterwaelder,-0.464121,HISTORIC,
276000802918090,female,276000802908143,276000802908663,1985,Hinterwaelder,-0.510204,HISTORIC,
276000802918095,female,,,1982,Sonstige_Kreuzungen,-0.076574,HISTORIC,
276000802918096,female,276000802898562,276000802918095,1985,Hinterwaelder,-0.503933,HISTORIC,
276000802918105,male,276000802898675,276000802898216,1986,Hinterwaelder,-1.156726,HISTORIC,
276000802918110,male,276000802898626,276000802908330,1986,Hinterwaelder,-0.527003,HISTORIC,
276000802918161,female,,,1981,Hinterwaelder,-0.242747,HISTORIC,
276000802918183,female,276000802908095,276000802875475,1986,Hinterwaelder,-0.624082,HISTORIC,
276000802918191,female,276000802908196,276000802908066,1986,Hinterwaelder,-0.414703,HISTORIC,
276000802918247,female,276000802898449,276000802875400,1986,Hinterwaelder,-0.912333,HISTORIC,
276000802918276,female,276000802908126,276000802898536,1986,Hinterwaelder,0.167219,HISTORIC,
276000802918304,female,276000802898580,276000802918161,1986,Hinterwaelder,0.251868,HISTORIC,
276000802918360,female,276000802908095,276000802898149,1986,Hinterwaelder,-0.569365,HISTORIC,
276000802918387,male,276000802908143,276000802884187,1986,Hinterwaelder,-1.014173,HISTORIC,
276000802918394,female,276000802908566,276000802907844,1986,Hinterwaelder,-0.298998,HISTORIC,
276000802918395,female,276000802908566,276000802908537,1986,Hinterwaelder,-0.013330,HISTORIC,
276000802918402,female,276000802898888,276000802898890,1986,Hinterwaelder,-0.440767,HISTORIC,
276000802918407,female,,276000802908301,1986,Hinterwaelder,-0.358824,HISTORIC,
276000802918408,male,276000802908566,276000802898815,1986,Hinterwaelder,-0.447653,HISTORIC,
276000802918439,female,276000802898775,276000802865759,1986,Hinterwaelder,-0.458510,HISTORIC,
276000802918443,male,276000802908050,276000802875371,1985,Hinterwaelder,-0.885774,HISTORIC,
276000802918444,male,276000802898580,276000802884582,1986,Hinterwaelder,-0.606643,HISTORIC,
276000802918450,female,276000802908196,276000802884077,1986,Hinterwaelder,-0.504899,HISTORIC,
276000802918454,female,276000802908354,276000802875182,1986,Hinterwaelder,-1.577788,HISTORIC,
276000802918457,female,276000802908354,276000802884413,1986,Hinterwaelder,-0.907426,HISTORIC,
276000802918458,female,276000802908039,276000802427366,1986,Hinterwaelder,-0.418290,HISTORIC,
276000802918481,male,276000802908126,276000802883983,1986,Hinterwaelder,-0.628750,HISTORIC,
276000802918500,male,276000802908503,276000802884033,1986,Hinterwaelder,-0.580176,HISTORIC,
276000802918515,female,,,1982,Hinterwaelder,0.129710,HISTORIC,
276000802918523,female,,,1985,Hinterwaelder,-0.043837,HISTORIC,
276000802918548,female,,,1982,Hinterwaelder,-0.225884,HISTORIC,
276000802918549,female,,,1982,Hinterwaelder,0.348507,HISTORIC,
276000802918558,male,276000802908126,276000802898283,1986,Hinterwaelder,-0.758448,HISTORIC,
276000802918591,female,276000802908354,276000802898266,1986,Hinterwaelder,-0.503927,HISTORIC,
276000802918605,male,276000802898570,276000802898005,1986,Hinterwaelder,-0.690185,HISTORIC,
276000802918627,male,276000802908490,276000802898529,1986,Hinterwaelder,-0.791790,HISTORIC,
276000802918653,female,276000802908143,276000802908663,1987,Hinterwaelder,-0.231218,HISTORIC,
276000802918656,male,276000802908354,276000802865772,1986,Hinterwaelder,-0.948843,HISTORIC,
276000802918674,female,276000802908050,276000802884541,1987,Hinterwaelder,-1.015519,HISTORIC,
276000802918730,male,276000802908126,276000802908651,1987,Hinterwaelder,-0.463685,HISTORIC,
276000802918759,female,276000802908786,276000802918548,1987,Hinterwaelder,-0.290831,HISTORIC,
276000802918789,male,276000802908354,276000802883914,1987,Hinterwaelder,-0.650805,HISTORIC,
276000802918830,female,276000802908193,276000802898175,1987,Hinterwaelder,-0.572286,HISTORIC,
276000802918835,female,276000802908126,276000802428975,1987,Hinterwaelder,-0.243646,HISTORIC,
276000802918837,male,276000802908126,276000802898536,1987,Hinterwaelder,-0.562439,HISTORIC,
276000802918841,male,276000802898046,276000802875549,1987,Hinterwaelder,-0.247788,HISTORIC,
276000802918857,female,276000802908591,276000802898592,1987,Hinterwaelder,-0.280704,HISTORIC,
276000802918869,male,276000802907855,276000802875009,1987,Hinterwaelder,-0.638779,HISTORIC,
276000802918870,female,276000802908193,276000802898648,1987,Hinterwaelder,-0.566894,HISTORIC,
276000802918873,female,276000802908347,276000802898666,1987,Hinterwaelder,-0.825330,HISTORIC,
276000802918910,male,276000802908126,276000802875569,1987,Hinterwaelder,-1.088695,HISTORIC,
276000802918944,female,276000802908670,276000802884089,1987,Hinterwaelder,-0.631306,HISTORIC,
276000802918956,female,276000802908126,276000802907927,1987,Hinterwaelder,-1.033402,HISTORIC,
276000802918957,female,276000802908126,276000802908427,1987,Hinterwaelder,-0.506143,HISTORIC,
276000802918978,male,276000802908469,276000802875426,1987,Hinterwaelder,-1.346223,HISTORIC,
276000802925575,male,276000802918110,276000802898283,1988,Hinterwaelder,0.030395,HISTORIC,
276000802938600,female,276000802925575,276000802918870,1992,Hinterwaelder,-0.029289,HISTORIC,
276000802925223,male,276000802898570,276000802884194,1988,Hinterwaelder,-0.471990,HISTORIC,
276000802938196,male,276000802925223,276000802908185,1991,Hinterwaelder,-0.698672,HISTORIC,
276000802922473,male,276000802938196,276000802938600,1994,Hinterwaelder,-0.105929,HISTORIC,
276000802940303,female,276000802898580,276000802907977,1992,Hinterwaelder,-0.503461,HISTORIC,
276000802922479,female,276000802918105,276000802940303,1994,Hinterwaelder,-0.176603,HISTORIC,
276000802922607,female,,,1990,Hinterwaelder,0.896155,HISTORIC,
276000802922613,female,,,1992,Hinterwaelder,0.553637,HISTORIC,
276000802922627,female,,,1989,Hinterwaelder,-0.542252,HISTORIC,
276000802925028,female,276000802898570,276000802907887,1987,Hinterwaelder,-0.547321,HISTORIC,
276000802932409,male,276000802918978,276000802898750,1990,Hinterwaelder,-0.639238,HISTORIC,
276000802922637,male,276000802932409,276000802925028,1994,Hinterwaelder,-0.491226,HISTORIC,
276000802922675,female,276000802932409,276000802908651,1994,Hinterwaelder,-0.382737,HISTORIC,
276000802925904,female,276000802918500,276000802907821,1989,Hinterwaelder,-0.602953,HISTORIC,
276000802922717,male,276000802918443,276000802925904,1994,Hinterwaelder,-0.191702,HISTORIC,
276000802932758,female,276000802907855,276000802907977,1990,Hinterwaelder,-0.120634,HISTORIC,
276000802922720,male,276000802875301,276000802932758,1994,Hinterwaelder,-0.540465,HISTORIC,
276000802947142,female,,,1984,Hinterwaelder,-0.065602,HISTORIC,
276000802925687,male,276000802898570,276000802883756,1988,Hinterwaelder,-0.623636,HISTORIC,
276000802938201,male,276000802925687,276000802918653,1991,Hinterwaelder,-0.561083,HISTORIC,
276000802922814,female,276000802938201,276000802947142,1994,Hinterwaelder,0.677184,HISTORIC,
276000802932216,female,276000802908126,276000802918304,1989,Hinterwaelder,-0.109098,HISTORIC,
276000802922816,female,276000802918443,276000802932216,1994,Hinterwaelder,-0.173573,HISTORIC,
276000802922860,female,276000802938196,276000802918830,1994,Hinterwaelder,-0.247035,HISTORIC,
276000802938021,female,276000802918789,276000802918439,1991,Hinterwaelder,-0.737790,HISTORIC,
276000802924985,male,276000802898570,276000802884194,1991,Hinterwaelder,-0.341266,HISTORIC,
276000802922887,female,276000802924985,276000802938021,1994,Hinterwaelder,-0.665978,HISTORIC,
276000802925757,female,,,1986,Hinterwaelder,0.416770,HISTORIC,
276000802925018,male,276000802898570,276000802884582,1987,Hinterwaelder,-0.904579,HISTORIC,
276000802938332,male,276000802925018,276000802907925,1991,Hinterwaelder,-0.215809,HISTORIC,
276000802922912,female,276000802938332,276000802925757,1994,Hinterwaelder,-0.209812,HISTORIC,
276000802932018,female,276000802918910,276000802907927,1989,Hinterwaelder,-0.201740,HISTORIC,
276000802940581,male,276000802932409,276000802932018,1992,Hinterwaelder,-0.748290,HISTORIC,
276000802922957,male,276000802940581,276000802883914,1994,Hinterwaelder,0.175016,HISTORIC,
276000802925730,female,,,1986,Hinterwaelder,-0.270496,HISTORIC,
276000802940207,female,276000802925018,276000802925730,1992,Hinterwaelder,-0.147917,HISTORIC,
276000802940243,male,276000802918869,276000802865772,1992,Hinterwaelder,-0.482608,HISTORIC,
276000802922991,female,276000802940243,276000802940207,1994,Hinterwaelder,-0.154696,HISTORIC,
276000802924244,male,276000802907903,276000802907865,1988,Hinterwaelder,-0.685141,HISTORIC,
276000802924465,female,276000802883751,276000802918407,1989,Hinterwaelder,-0.674093,HISTORIC,
276000802925021,female,276000802908753,276000802898551,1987,Hinterwaelder,-1.095501,HISTORIC,
276000802925035,male,276000802908670,276000802898750,1987,Hinterwaelder,-0.753207,HISTORIC,
276000802925041,female,276000802907855,276000802875253,1987,Hinterwaelder,-0.461636,HISTORIC,
276000802925072,female,276000802908490,276000802898216,1987,Hinterwaelder,-0.338505,HISTORIC,
276000802925084,female,276000802908469,276000802898672,1987,Hinterwaelder,-0.233909,HISTORIC,
276000802925085,female,276000802908469,276000802898672,1987,Hinterwaelder,-0.772088,HISTORIC,
276000802925128,female,276000802908196,276000802908398,1988,Hinterwaelder,-0.362456,HISTORIC,
276000802925131,male,276000802908354,276000802884157,1988,Hinterwaelder,-0.478858,HISTORIC,
276000802925144,female,,276000802918515,1988,Hinterwaelder,0.750685,HISTORIC,
276000802925145,female,,276000802885257,1988,Hinterwaelder,0.247800,HISTORIC,
276000802925164,female,276000802908785,276000802688267,1988,Hinterwaelder,-0.478844,HISTORIC,
276000802925246,female,276000802908632,276000802907821,1988,Hinterwaelder,-0.062103,HISTORIC,
276000802925318,female,276000802918110,276000802898536,1988,Hinterwaelder,-0.081118,HISTORIC,
276000802925346,female,276000802908785,276000802898546,1988,Hinterwaelder,-0.557433,HISTORIC,
276000802925350,female,276000802908785,276000802898048,1988,Hinterwaelder,-0.429878,HISTORIC,
276000802925351,female,276000802908354,276000802898354,1988,Hinterwaelder,-1.110287,HISTORIC,
276000802925405,male,276000802918408,276000802908301,1988,Hinterwaelder,-0.495555,HISTORIC,
276000802925406,male,276000802918110,276000802883943,1988,Hinterwaelder,-0.651967,HISTORIC,
276000802925410,female,276000802898348,276000802898058,1988,Hinterwaelder,-0.429112,HISTORIC,
276000802925416,male,276000802908354,276000802884413,1988,Hinterwaelder,-0.769329,HISTORIC,
276000802925428,male,276000802908670,276000802898132,1988,Hinterwaelder,-0.514676,HISTORIC,
276000802925448,female,276000802908785,276000802898138,1988,Hinterwaelder,-0.810339,HISTORIC,
276000802925478,female,276000802918444,276000802898690,1988,Hinterwaelder,-0.464163,HISTORIC,
276000802925493,male,276000802918110,276000802907952,1988,Hinterwaelder,-0.383598,HISTORIC,
276000802925526,female,276000802918444,276000802875182,1988,Hinterwaelder,-0.924011,HISTORIC,
276000802925534,male,276000802918110,276000802884549,1988,Hinterwaelder,-0.348978,HISTORIC,
276000802925536,female,276000802898580,276000802884582,1988,Hinterwaelder,-0.670776,HISTORIC,
276000802925588,female,276000802898244,276000802918007,1988,Hinterwaelder,-0.836920,HISTORIC,
276000802925593,female,276000802898348,276000802908274,1988,Hinterwaelder,-0.611028,HISTORIC,
276000802925599,male,276000802908785,276000802907824,1988,Hinterwaelder,-1.210347,HISTORIC,
276000802925670,female,276000802918444,276000802884157,1988,Hinterwaelder,-0.204177,HISTORIC,
276000802925675,female,276000802918387,276000802908601,1989,Hinterwaelder,-0.138465,HISTORIC,
276000802925693,female,276000802908785,276000802908384,1988,Hinterwaelder,-0.592518,HISTORIC,
276000802925724,female,276000802908786,276000802918549,1989,Hinterwaelder,-0.187549,HISTORIC,
276000802925727,male,276000802918558,276000802898750,1988,Hinterwaelder,-0.600854,HISTORIC,
276000802925739,female,,,1980,Hinterwaelder,0.011634,HISTORIC,
276000802925746,female,,,1985,Hinterwaelder,0.435075,HISTORIC,
276000802925747,female,,,1985,Hinterwaelder,0.358659,HISTORIC,
276000802925748,female,276000802898596,,1985,Hinterwaelder,-0.605220,HISTORIC,
276000802925759,female,,,1987,Hinterwaelder,-0.101674,HISTORIC,
276000802925763,female,276000802918444,276000802925748,1988,Hinterwaelder,-0.195132,HISTORIC,
276000802925782,male,276000802918444,276000802908765,1989,Hinterwaelder,-0.365286,HISTORIC,
276000802925796,female,276000802918605,276000802884124,1989,Hinterwaelder,-0.698261,HISTORIC,
276000802925811,male,276000802918444,276000802908489,1989,Hinterwaelder,-0.428877,HISTORIC,
276000802925833,female,276000802918730,276000802875400,1989,Hinterwaelder,-0.862583,HISTORIC,
276000802925895,female,276000802918387,276000802898157,1989,Hinterwaelder,-0.107492,HISTORIC,
276000802925899,male,276000802918444,276000802883914,1989,Hinterwaelder,-0.669826,HISTORIC,
276000802925933,female,276000802908126,276000802898697,1989,Hinterwaelder,-0.660375,HISTORIC,
276000802930211,female,276000802925035,276000802925693,1991,Hinterwaelder,-0.214573,HISTORIC,
276000802932033,male,276000802918444,276000802884413,1989,Hinterwaelder,-0.628256,HISTORIC,
276000802932039,male,276000802918841,276000802907964,1989,Hinterwaelder,0.261501,HISTORIC,
276000802932045,female,276000802918605,276000802898603,1989,Hinterwaelder,-0.529887,HISTORIC,
276000802932070,female,276000802918444,276000802918591,1989,Hinterwaelder,-0.342068,HISTORIC,
276000802932121,female,276000802918730,276000802907937,1989,Hinterwaelder,-1.365698,HISTORIC,
276000802932138,female,276000802918444,276000802884411,1989,Hinterwaelder,-1.094770,HISTORIC,
276000802932139,male,276000802918444,276000802875182,1989,Hinterwaelder,-0.662712,HISTORIC,
276000802932174,male,276000802918110,276000802918835,1989,Hinterwaelder,-0.064667,HISTORIC,
276000802932202,female,276000802918500,276000802907833,1989,Hinterwaelder,-0.514911,HISTORIC,
276000802932205,female,276000802918444,276000802884204,1989,Hinterwaelder,-0.269642,HISTORIC,
276000802932206,female,276000802918444,276000802908352,1989,Hinterwaelder,-1.207606,HISTORIC,
276000802932210,female,276000802918500,276000802907862,1989,Hinterwaelder,-0.419787,HISTORIC,
276000802932234,female,276000802918481,276000802908517,1989,Hinterwaelder,-0.049005,HISTORIC,
276000802932244,female,276000802907966,276000802908217,1989,Hinterwaelder,-0.669102,HISTORIC,
276000802932359,female,276000802918444,276000802908285,1989,Hinterwaelder,-0.733658,HISTORIC,
276000802932369,female,276000802918627,276000802918549,1990,Hinterwaelder,-0.254528,HISTORIC,
276000802932389,female,276000802918656,276000802908398,1990,Hinterwaelder,-0.512284,HISTORIC,
276000802932425,female,276000802918500,276000802907838,1990,Hinterwaelder,-0.490613,HISTORIC,
276000802932435,male,276000802925018,276000802918276,1990,Hinterwaelder,-0.307921,HISTORIC,
276000802932436,female,276000802925018,276000802908758,1990,Hinterwaelder,-0.737250,HISTORIC,
276000802932485,female,276000802918978,276000802908645,1990,Hinterwaelder,-0.300651,HISTORIC,
276000802932512,female,276000802918444,276000802925759,1990,Hinterwaelder,-0.411452,HISTORIC,
276000802932551,female,276000802918444,276000802875349,1990,Hinterwaelder,-0.756079,HISTORIC,
276000802932609,male,276000802918841,276000802918653,1990,Hinterwaelder,-0.534085,HISTORIC,
276000802932618,male,276000802918730,276000802918247,1990,Hinterwaelder,-0.533595,HISTORIC,
276000802932636,female,276000802918105,276000802907844,1990,Hinterwaelder,-0.257438,HISTORIC,
276000802932682,female,276000802925018,276000802883943,1990,Hinterwaelder,-0.659689,HISTORIC,
276000802932711,female,276000802925223,276000802925739,1990,Hinterwaelder,-0.031629,HISTORIC,
276000802932721,female,276000802918105,276000802918394,1990,Hinterwaelder,-0.057976,HISTORIC,
276000802932727,female,276000802925416,276000802925145,1990,Hinterwaelder,0.359928,HISTORIC,
276000802932759,female,276000802925405,276000802925041,1990,Hinterwaelder,-0.428239,HISTORIC,
276000802932768,female,276000802925018,276000802908567,1990,Hinterwaelder,-0.410293,HISTORIC,
276000802932778,female,276000802918837,276000802918007,1990,Hinterwaelder,-0.949384,HISTORIC,
276000802932785,male,276000802925018,276000802925318,1990,Hinterwaelder,-0.030110,HISTORIC,
276000802932812,female,276000802925223,276000802918457,1990,Hinterwaelder,-0.608541,HISTORIC,
276000802932828,female,276000802925534,276000802898049,1990,Hinterwaelder,0.003774,HISTORIC,
276000802932837,male,276000802925406,276000802918523,1990,Hinterwaelder,0.048010,HISTORIC,
276000802932848,male,276000802925493,276000802898529,1990,Hinterwaelder,-0.567887,HISTORIC,
276000802932849,female,276000802925493,276000802925072,1990,Hinterwaelder,-0.736061,HISTORIC,
276000802932904,male,276000802918656,276000802918450,1990,Hinterwaelder,-0.590985,HISTORIC,
276000802932958,male,276000802925223,276000802925478,1991,Hinterwaelder,-0.615237,HISTORIC,
276000802932959,male,276000802925223,276000802908765,1991,Hinterwaelder,-0.808336,HISTORIC,
276000802938011,male,276000802918837,276000802918360,1991,Hinterwaelder,-0.254617,HISTORIC,
276000802938016,female,276000802932039,276000802925350,1991,Hinterwaelder,-0.192632,HISTORIC,
276000802938024,male,276000802925018,276000802908651,1991,Hinterwaelder,-0.429894,HISTORIC,
276000802938083,female,,,1979,Hinterwaelder,-0.285001,HISTORIC,
276000802938092,female,,,1989,Hinterwaelder,0.408601,HISTORIC,
276000802938097,female,276000802925428,276000802938083,1991,Hinterwaelder,-0.025319,HISTORIC,
276000802938098,female,,,1990,Hinterwaelder,0.679711,HISTORIC,
276000802938117,female,276000802925223,276000802925746,1991,Hinterwaelder,0.035996,HISTORIC,
276000802938135,male,276000802925687,276000802918944,1991,Hinterwaelder,-0.691567,HISTORIC,
276000802938157,female,276000802925811,276000802918549,1991,Hinterwaelder,-0.396003,HISTORIC,
276000802938193,male,276000802924244,276000802918012,1991,Hinterwaelder,0.069290,HISTORIC,
276000802938199,female,276000802925687,276000802908664,1991,Hinterwaelder,-0.439497,HISTORIC,
276000802938200,male,276000802925687,276000802918090,1991,Hinterwaelder,-0.100172,HISTORIC,
276000802938219,female,276000802925687,276000802908645,1991,Hinterwaelder,-0.464644,HISTORIC,
276000802938228,male,276000802925018,276000802918956,1991,Hinterwaelder,-0.411314,HISTORIC,
276000802938230,male,276000802925018,276000802908301,1991,Hinterwaelder,0.047924,HISTORIC,
276000802938234,female,276000802925727,276000802884203,1991,Hinterwaelder,-0.445567,HISTORIC,
276000802938264,female,276000802925782,276000802908595,1991,Hinterwaelder,0.186845,HISTORIC,
276000802938292,female,276000802918730,276000802918247,1991,Hinterwaelder,-0.439546,HISTORIC,
276000802938306,male,276000802925811,276000802925724,1991,Hinterwaelder,-0.407663,HISTORIC,
276000802938370,male,276000802925727,276000802907851,1991,Hinterwaelder,0.009591,HISTORIC,
276000802938371,male,276000802925899,276000802908040,1991,Hinterwaelder,-0.716086,HISTORIC,
276000802938396,male,276000802918869,276000802925588,1991,Hinterwaelder,-0.429140,HISTORIC,
276000802938422,female,276000802918415,276000802884582,1991,Hinterwaelder,-0.628806,HISTORIC,
276000802938428,female,276000802918415,276000802898810,1991,Hinterwaelder,-0.566646,HISTORIC,
276000802938438,female,276000802918869,276000802908590,1991,Hinterwaelder,-0.255381,HISTORIC,
276000802938475,female,276000802925018,276000802925318,1991,Hinterwaelder,-0.372263,HISTORIC,
276000802938531,female,276000802925405,276000802918674,1991,Hinterwaelder,-0.305219,HISTORIC,
276000802938532,female,276000802925405,276000802925796,1991,Hinterwaelder,-0.207182,HISTORIC,
276000802938574,male,276000802925575,276000802908581,1991,Hinterwaelder,-0.922737,HISTORIC,
276000802940205,female,276000802925018,276000802918957,1992,Hinterwaelder,-0.412705,HISTORIC,
276000802940211,male,276000802925018,276000802898815,1992,Hinterwaelder,-0.311383,HISTORIC,
276000802940295,female,276000802932139,276000802925351,1992,Hinterwaelder,-0.141379,HISTORIC,
276000802940342,female,276000802925131,276000802918873,1992,Hinterwaelder,-0.434862,HISTORIC,
276000802940388,male,276000802932174,276000802925021,1992,Hinterwaelder,-0.325451,HISTORIC,
276000802940396,male,276000802875301,276000802898750,1992,Hinterwaelder,-0.887019,HISTORIC,
